Country Name,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkiye,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,USA,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Viet Nam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1970,,,,,,,,7.224122105,,-9.290894875,,,,,,,39.73625363,,,,5.422769301,,,,,,,,4.365307293,5.6,,,,-1.703808632,,,,,,3.193997856,7.700000005,,4.892735979,-13.46024006,8.743145016,3.432570242,,,4.106617076,,,,,,,,,,-19.45436606,30.17216296,,6.574044171,4.484167999,6.194336374,,,4.098905533,2.019128579,,,,,,,,,8.609850116,2.288122261,,,,,,,,,6.262897558,,,,,,5.789587388,,-1.850649406,,,-4.410833817,,,,,5.630997625,5.613038077,,,4.075355634,,,7.092165396,,,3.342132471,9.088233561,,,,11.68866398,,,,-7.87370902,,,,,-0.713572256,,2.317246519,,,,,,2.305949638,,,,4.088839006,5.539791131,5.625723622,,7.016798268,,,,,,4.171328903,,,,,3.415227886,4.161078641,,5.542260358,,7.821738494,,,3.771757863,,,,,-3.901229107,,-1.324157472,,,,,,,-7.188249981,10.60395881,,3.461199363,,,,,,9.548701873,,10.22670653,0.094840611,,3.574742815,,,,,,1.85341978,,,,,,,,8.893453398,7.163852611,-1.058041756,17.87925206,5.758077879,3.742203742,,2.040461012,6.557290072,,,,,,,,,,,,,,,,,,,6.574044171,,-7.098169265,3.960229659,,,2.305949638,,3.771757863,,7.163852611,,,7.032782691,2.835119909,,,,,5.543716427,,,,,4.500957817,,,,,5.310031364,,,,-6.64975539,4.246799282,-7.512859654
1971,,,,,,,,4.082482121,,1.573616093,,,,,,,19.24797098,,-3.650403636,1.156364938,-4.508098223,,,,,,6.306310999,,3.696316979,10.154178,,,,25.8666763,,,,,,-1.096800997,1.900000007,,1.291708214,2.707507494,3.517797196,0.816504692,,,4.614468593,,8.569397358,,,,,,,,18.76374416,5.361639001,,2.367098765,0.943864082,2.56612599,,,-0.789983541,2.403661222,,,,,,,,,-5.450033957,-0.17571033,,,,,,,,,-0.064764031,,,,,,7.065550329,,11.05952073,,,9.042553412,,,,,2.046934243,1.884771561,,,3.80495013,,,-1.877366736,,,-0.635718414,3.965898667,,,,3.135685171,,,,16.12727412,,,,,5.523452339,,5.016208542,,,,,,4.965393981,,,,-2.572254456,-0.652706129,1.906218051,-9.333541167,2.787406795,,,,,,9.997315679,,,-1.987118645,,3.528276062,5.825235328,,1.827430719,,2.331121344,,,3.496780541,,,,,-13.07508341,,16.85453892,1.444326186,,,,,,3.82904781,12.27410672,5.244755245,0.707023132,,,,,,-3.069826622,7.780015236,-1.842016047,3.941363031,,2.691508278,,,,,,6.765498121,,,,,,,,2.662158737,-2.186832048,3.942730209,3.996643149,-16.49040344,10.62124248,,0.899200796,3.178413597,,-1.680406174,,,,,,,,,,,,,,,,,2.367098765,,-0.674134854,4.275839755,,,4.846045123,,3.496780541,,-2.186832048,,,23.52580639,5.174416895,,,,,3.251860911,,,,,2.602039845,,,,,2.043749606,,,,18.76663709,2.421215596,26.89018264
1972,,,,,,,,2.17707816,,1.924221586,,,,,,,-9.953984073,,3.419558764,-0.294281077,-10.70660626,,,,,,3.389949547,,6.770098737,3.967430655,,,,26.27118344,,,,,,-8.321431572,-0.900000011,,5.809431135,1.532729694,3.88333387,7.816220759,,,5.421172454,,4.822957493,,,,,,,,3.138362517,3.840315475,,-0.030133481,-1.013252329,0.259371321,,,3.013971182,-1.347324784,,,,,,,,,-0.786046235,7.846457329,,,,,,,,,0.194423209,,,,,,9.612817097,,-7.181703509,,,1.951219788,,,,,-0.371786854,-0.263551782,,,2.135231317,,,-5.018479761,,,13.52766921,20.52626116,,,,16.38381107,,,,11.4203175,,,,,3.024825535,,2.719482611,,,,,,2.414235643,,,,2.833079211,-1.483276663,-0.212276708,7.704718168,0.029175995,,,,,,-2.223309962,,,2.077639968,,6.487979412,0.68825254,,-0.099564919,,1.519319975,,,6.549297947,,,,,41.66940902,,9.600367292,7.624009332,,,,,,-0.02191584,3.976729363,-0.076667519,0.73059358,,,,,,3.470626837,-3.298092482,-6.032696293,5.447415247,,3.283152528,,,,,,4.85917057,,,,,,,,-30.6458593,-4.177728788,5.684541742,-5.666481352,23.8273921,8.27294686,,0.496518762,2.070776303,,6.249046642,,,,,,,,,,,-5.201920459,,,,,,-0.030133481,,5.656198563,-1.822706724,,,2.331636583,,6.549297947,,-4.177728788,,,27.92313122,1.144347667,,,,,0.666126699,,,,,-1.433180891,,,,,0.189835499,,,,-0.642043332,4.46528439,13.02479885
1973,,,,,,,,-2.639336818,,10.7147354,,,,,,,12.02237717,,13.88178576,-5.604747979,0.272871769,,,,,,5.122858235,,8.058124172,0.075501163,,,,31.16610436,,,,,,-9.979381443,9.000000002,,3.916966094,3.804968358,3.73847911,2.364557619,,,5.648535563,,3.451651633,,,,,,,,-5.790631146,8.602065109,,8.61876671,3.954714843,8.386300025,,,-0.478326475,3.952724892,,,,,,,,,6.338053039,7.363462703,,,,,,,,,9.184995117,,,,,,5.289716372,,-4.168099869,,,5.741626301,,,,,5.728080888,5.150978411,,,5.574912891,,,7.201906548,,,5.79863673,-23.79537528,,,,-5.779145255,,,,2.723489551,,,,,6.593081188,,3.672632979,,,,,,3.39624129,,,,-0.951981992,4.765363061,5.187500727,28.38515466,7.586238629,,,,,,-9.320338246,,,1.085395129,,-1.825726415,4.012984549,,5.258801526,,-10.972189,,,-2.395529257,,,,,-18.34632151,,-6.28667422,11.77808239,,,,,,9.007393229,6.103953365,-3.79028133,-0.849964029,,,,,,1.665212911,1.093974026,-0.89438863,7.462155808,,1.832702487,,,,,,6.559127422,,,,,,,,43.28381591,5.760289313,5.701312355,3.532543674,-16.09848483,-5.382041272,,0.451840377,2.548539805,,-4.424874778,,,,,,,,,,,9.747299861,,,,,,8.61876671,,3.211881089,9.512528332,,,3.394294918,,-2.395529257,,5.760289313,,,-9.692735757,-7.755842343,,,,,5.526020854,,,,,6.368083693,,,,,5.184053045,,,,-12.65831708,-1.18538099,-19.14067408
1974,,,,,,,,7.528107255,,2.728396495,,,,,,,-4.002401441,,-14.38685612,15.0001624,6.438208427,,,,,,8.577109075,,4.24538786,1.299594339,,,,9.785750575,,,,,,26.75726574,4.099999998,,4.832477829,1.976935937,3.603420599,5.547542956,,,-1.692749919,,1.024875138,,,,,,,,16.63950959,0.027067296,,3.663049215,2.023278763,3.628581854,,,8.000270154,3.006568971,,,,,,,,,-3.47682321,-4.221481969,,,,,,,,,5.864936101,,,,,,6.395637082,,81.16838182,,,-8.93665096,,,,,2.877152732,3.206930484,,,3.726937268,,,-1.523356923,,,3.435242326,19.17839182,,,,-3.615991693,,,,-2.44130054,,,,,6.304735844,,2.889166393,,,,,,3.564489474,,,,5.579897057,0.37968012,3.105459117,22.89143089,4.129752909,,,,,,2.094240927,,,9.12752578,,5.407340464,2.507716309,,2.974005549,,-6.44331895,,,5.456395974,,,,,-0.333987354,,2.057242271,6.910161976,,,,,,10.14789492,13.19336461,10.00584826,5.629214565,,,,,,4.180641146,-5.85616196,4.920262084,-3.852850209,,4.676659828,,,,,,9.669138777,,,,,,,,17.94772665,-0.093958123,4.80896101,11.36451434,23.11512415,-3.978779841,,1.151838581,8.722740895,,-35.34234463,,,,,,,,,,,0,,,,,,3.663049215,,1.452240448,2.966563098,,,3.653746736,,5.456395974,,-0.093958123,,,12.33229242,6.298737661,,,,,4.368823343,,,,,6.715398127,,,,,3.053214102,,,,30.37395749,4.580192101,18.11627027
1975,,,,,,,,-0.534976348,,-2.747213099,,,,,,,4.610599431,,-5.407826611,-0.815684493,-4.563524652,,,,,,3.411030174,,9.808102348,6.642972997,,,,-5.063037347,,,,,,4.372791519,2.000000009,,1.229253136,-1.483124158,3.478379716,5.781781214,,,3.034437948,,9.42286458,,,,,,,,-5.201788259,-2.510970258,,1.712254996,5.215315222,1.791867405,,,6.855285391,0.245278391,,,,,,,,,0.514557029,-6.098524821,,,,,,,,,12.42305032,,,,,,2.500776641,,12.64187724,,,-6.708074612,,,,,4.140454792,3.688108753,,,0.007114905,,,12.88978365,,,9.839446579,-14.10554265,,,,-0.305591259,,,,7.36223433,,,,,5.303629177,,2.956086096,,,,,,3.102541999,,,,-2.772332879,7.359434084,3.697424499,-24.01958821,2.320135997,,,,,,-6.342787104,,,-0.492061487,,0.911839273,1.950455659,,3.694364787,,24.55117377,,,0.432107044,,,,,-15.82839256,,0.920245781,-3.035352652,,,,,,1.755958304,14.05084883,1.391909526,1.682633287,,,,,,-2.118739253,7.234628236,-0.54200542,1.349963262,,4.00751221,,,,,,9.738202665,,,,,,,,-5.756212782,9.328162029,6.7997644,4.620931679,4.217088354,8.563535912,,3.412017706,5.421296157,,73.15464746,,,,,,,,,,,-4.40790007,,,,,,1.712254996,,2.863131074,4.32094009,,,2.886041772,,0.432107044,,9.328162029,,,5.809277806,3.132021292,,,,,1.799185779,,,,,6.133903129,,,,,3.408759048,,,,-8.578208832,4.657634471,-5.930638292
1976,,,,,,,,10.51772048,,4.719644091,,,,8.271965171,,,3.6431242,,11.24022267,3.836347672,8.387863927,,,,,,-9.72222594,,5,2.43912,7.212446195,,,3.241662527,,,,,,-1.615819643,-1.800000007,,1.335768548,5.328287199,-4.621780054,3.052725129,,,0.498202685,-13.05451278,5.353474175,,,8.463234884,,,,,-11.55598256,7.326831708,,0.559913471,0.938187089,1.491940433,,,0.945512265,6.14496856,,,,,,,,3.995211618,3.83958216,-2.88649282,,,,,,,,,5.624688565,,,,,,4.50068192,,-26.51147996,,,11.18508558,,,,,0.241375926,0.882330193,,,4.713289699,,,-5.778182819,,,11.72207109,22.69816737,,,,-6.457532085,,,,1.906214806,,,,,8.959381572,,2.438872265,,,,,,2.099165725,,,,1.377610554,-0.483057671,0.943843854,-5.806534587,-0.12607772,,,,,,15.30259638,,,-8.652602601,,10.61036044,1.02382795,,0.648103692,,14.42313194,,,10.86444157,,,,,2.618654843,,11.85410971,12.23913257,,,,,,3.384439738,11.65115506,1.525334859,0.548047549,,,,,,4.474529601,5.359402272,2.1442957,10.28720196,,1.597319716,,,,,,3.854442352,,,,,,,,28.69677456,-3.555553309,7.677860018,11.78499122,14.56720621,9.895391575,,5.156132177,-8.889903639,,3.589100119,,,,,,,3.215753688,,,,-2.477629755,,,,,,0.559913471,,-4.970273247,6.114269978,,,1.975086715,,10.86444157,10.00892143,-3.555553309,,,4.515099404,6.981085097,,,,,1.264463622,,,,,-3.411505327,,,,,1.299346802,,,,-2.419700697,7.007668227,11.30430479
1977,,,,,,,,6.097305322,,2.444911363,,,,2.669290328,-2.216170998,,4.096030688,,-0.435643106,-5.804730979,-3.658242081,,,,,,33.26928722,,1.70596394,12.11288672,1.985066212,,,1.632276467,,,,,,10.62448676,-2.199999996,,1.318151157,-3.299006834,3.964515312,3.268150822,,,2.202560241,-1.999669504,8.758697665,,,0.102653271,,,,,15.49424083,1.770736252,,-0.926749768,5.007973379,-0.403823223,,,-3.294061968,2.029834485,,,,,,,,-1.94953467,16.10520845,2.276074156,,,,,,,,,-2.497645066,,,,,,3.900812067,,-12.101204,,,5.988023697,,,,,2.357742357,2.372600984,,,1.277304075,,,10.03625382,,,-3.912597582,-2.51034731,,,,-2.378521575,7.142857143,,,9.994634745,,,,,3.038309115,,6.217357433,,,,,,6.136412797,,,,10.299343,5.767233129,2.398562757,25.34234738,-0.429478858,,,,,,-12.32192176,,,3.247585324,,1.836234443,7.7455985,,2.262111268,,7.983659618,,,-2.528562629,,,,,5.789961262,0,11.21894234,2.362462698,,,,,,4.737713966,1.893399574,-2.281797267,-4.180555588,,,,,,2.525807174,5.02692102,-0.684295987,4.329256664,,0.725284634,,,,,,5.557507966,,,,,,,,0.754768661,7.979217724,54.31726765,9.896116015,-6.879606898,1.054798045,,12.63471956,3.552533115,,35.29189403,,,,,,,15.97990616,,,,-18.9837622,,,,,,-0.926749768,,-6.066968454,2.230643188,,,6.043073827,,-2.528562629,-2.720256156,7.979217724,,,-10.00518924,-1.851925517,,,,,0.383217102,,,,,7.987881628,,,,,2.600090063,,,,11.7485138,1.055212412,-21.28914126
1978,,,,,,,,-2.973619245,,2.784402314,,,14.10047887,-3.270697054,1.350689299,,-2.676761108,,10.49911296,5.601395494,7.834220164,,,,,,5.483357807,,-2.313741536,-2.678678717,-0.058019861,,,-3.312514493,,,,,,-3.708024037,-1.113120879,,3.78474272,0.170600656,-0.423668986,8.115246797,,,6.600356112,2.425561364,6.721116691,,,-3.282060678,,,,11.01540995,3.52450664,4.555860807,,1.075646651,2.976441069,0.226978579,,,-12.36385058,-3.384738634,,,,,,,,3.421052632,-1.273895662,14.62233372,,,,,,,,,0.531661905,,,,-13.72706713,,3.154221913,,6.112846375,,,31.74080494,,,,,1.739334295,1.695723758,,,5.148760606,,,2.302506766,,,6.688106763,1.209044765,,,,0.556482361,24.31372549,,,3.779356823,,,,4.729148753,-9.894451813,,2.587770244,,,,,12.13563964,2.545418424,,,,5.592470067,2.869546393,1.724187829,11.47446053,0.518532885,,,,,,17.95895954,,,-6.553124366,,1.464523313,6.05511239,,1.940601652,,-7.586942091,,,3.249620639,,,,,-2.788924992,0.106609876,2.931938516,1.645473672,,,,,,6.11857565,8.0665861,-0.874453467,-0.038659423,,-5.424338696,,,,2.820622679,7.749284678,-0.362022656,3.574995504,,3.95245558,,,,,,4.476946316,,,,,,,,2.738222487,2.705752767,-12.09246008,-7.618002661,-23.61477572,-3.615071283,,19.59826276,13.70447573,,3.665818514,,,,,,,-4.506066207,,,,16.11497494,,,,,,1.075646651,,17.37194232,12.54540617,,,2.388261973,,3.249620639,-7.301870204,2.705752767,,,5.913974227,2.779104429,,,,,1.416248963,,,,28.54168885,3.708887173,,,,,1.59118071,,,,4.009521838,0.583541314,10.1736256
1979,,,,,,,,-3.944918356,,2.863841784,,,-27.38748413,21.70916609,3.211774707,,1.479249738,,4.749882643,-6.440635984,-0.664807058,,,,,,-1.641512279,,3.592368545,4.703332599,8.236692604,,,-2.710807218,,,,,,6.170845418,6.13443148,,14.92877394,3.065123809,6.38301874,4.844794136,,,0.495334639,-1.912794667,1.246749481,,,3.605532812,,,,-33.41676685,1.133051374,1.094810598,,4.969124012,-3.873491625,6.057611703,,,1.899367715,5.583195133,,,,,,,,10.31947313,17.13263341,8.457057789,,,,,,,,,14.56730429,,,,6.727276572,,2.841293463,,-3.572992197,,,7.193992466,,,,,0.04796693,0.069289303,,,3.853515376,,,-12.77469046,,,6.067792839,-1.431697978,,,,-1.824722092,-5.173501577,,,2.706341137,,,,3.407224959,11.42559259,,1.941382486,,,,,-0.034763233,1.920130046,,,,1.94015009,-6.078431592,0.071636015,3.433143663,4.984818719,,,,,,-1.715803603,,,7.153105409,,1.724600668,-2.162393165,,0.245430192,,15.99918599,,,3.380770798,,,,,1.823180064,4.046858901,3.119697238,5.750033717,,,,,,-15.36976579,11.81281453,-6.630798313,3.02208968,,13.16402536,,,,3.097437323,-4.283442321,4.313173933,2.982716223,,1.886363284,,,,,,7.118075908,,,,,,,,21.64329384,-9.669399734,-13.04839092,-12.23190284,27.14735274,1.928156366,,10.50555787,1.186118588,,-5.880894204,,,,,,,10.52631664,,,,-4.126032807,,1.135074836,,,,4.969124012,,-4.933435224,-1.938747454,,,1.939878259,,3.380770798,-0.709978637,-9.669399734,,,-4.767942694,-0.042032614,,,,,3.86615293,,,,-17.61028339,2.507595648,,,,,1.154603442,,,,-2.16729357,-5.435086794,0
1980,,,,,,,,2.031600815,,-6.006531908,,,-5.343103399,-12.29827293,-2.253817193,,1.278106022,,3.099394187,2.472188637,-1.518205102,,,,,,1.136236263,,1.352068013,9.55,5.461905856,,,-4.730853221,,,,,,3.834451283,-1.482469649,,0.247896343,2.80773791,7.597414106,2.213655443,,,-0.498624484,-0.788168247,-5.318014987,,,5.629479809,,,,-2.061460155,0.665752075,4.873294348,,0.037007533,6.374157138,-1.292981972,,,1.716545919,4.188481677,,,,,,,,7.483348357,-6.487142819,-1.721687083,,,,,,,,,-3.953001381,,,,5.948860705,,1.565583476,,5.720682375,,,2.454568523,,,,,3.442972177,3.139462778,,,5.200270303,,,12.88822533,,,3.686045332,-0.527338329,,,,-5.754568294,0.99061137,,,1.07344633,,,,-7.979356888,-16.1449762,,2.578096819,,,,,-19.51669957,2.58424959,,,,2.911458855,8.239560443,3.094977935,-24.44429993,0.123988335,,,,,,6.147033064,,,,,4.598793872,7.174805636,,3.24501437,,14.08561195,,,3.817137818,,,,,11.51463794,-34.18628442,-6.543898974,1.282302329,,,,,,-19.04330616,4.769241018,8.197061725,-4.783601868,,12.24986251,,,,6.608285614,-1.878446535,-6.415730337,3.904265669,,4.737863526,,,,,,8.135019413,,,,,,,,-1.515574969,10.61382684,12.88854212,-5.500827868,-18.16627817,1.295672454,,0.872891604,-5.361717853,,4.152009272,,,,,,,1.140582195,,,,8.634571969,,-14.64327302,,,,0.037007533,,16.56676562,1.812228075,,,2.894602368,,3.817137818,2.540346579,10.61382684,,,9.861031747,1.128042509,,,,,0.658086349,,,,-13.48434783,1.963517594,,,,-18.10178156,2.185899384,,,,9.978030026,-1.872839082,1.576709882
1981,,,,,,,,4.429477424,,3.494103704,,,-18.26164719,-12.32799322,-3.800920887,,14.10732047,,-7.184573676,8.073613476,3.303884672,4.470257244,,,,,2.379620248,,-3.385355565,7.97,-17.17423683,,5.68086717,-3.80833192,,,,,,3.846025773,6.982534412,,13.15789112,2.003726398,4.395633179,3.202474144,3.866363782,-6.722696252,5.097632625,1.135136614,19.47339009,,,-0.67826428,,,,19.88221266,9.779450826,5.493597686,,6.431087924,3.929879601,5.065999256,,,13.83122874,3.496702579,,,,,,,,-11.20929058,12.95809577,-1.162540998,,,0.185185139,,,,,,-20.30758348,,,,8.140324687,,1.217616581,,-7.846601363,,,-1.534862194,,,,,5.052470514,5.230352231,,,4.922771468,,,4.601673302,,,1.851565657,1.911272323,,,,2.548182473,-5.28511822,,,5.925097801,,,,11.69111303,15.73330183,,6.449750739,,,,,3.355763329,6.313080184,,,,6.81774259,3.881768044,5.313667979,4.544873722,6.348623089,,,,,,-26.79427978,,,,,-0.162645816,7.802115924,,5.14860265,,3.538361375,,,-0.648638083,,,,,8.919973441,21.92845912,-8.198450875,4.858181629,,-3.573386427,,,,9.515621119,9.014751092,7.796756549,10.48717829,,-0.266578725,,,,3.658536587,10.21424363,9.052707408,3.710396036,,7.902411442,,,,,,10.60059582,,,,,,,,-1.219267926,4.510945576,4.577308887,17.99375066,15.01408832,2.890764902,,4.196106772,-10.51030968,,14.35366545,,,,,,,13.00813008,,,0.779302097,0.479004557,,12.31745371,,,,6.431087924,,0.201206708,6.854980823,,,5.861198749,,-0.648638083,-3.73350458,4.510945576,,,6.532654911,-1.880336762,,,,,5.845820419,,,,40.01640881,-1.740202324,,,,22.19845185,4.430822808,,,,5.782143055,8.160576335,14.19068234
1982,,4.645922247,,1.983248389,,,,10.02438685,,7.478221152,,,-16.53919448,16.3582804,6.757958086,,-7.587033791,,1.895631155,2.78900349,1.02373719,5.792606087,,,,,4.618071255,,5.607533966,-0.22,-2.485380114,,4.816130334,-5.421142587,,,,,,-0.721477586,11.52882427,,3.822045782,3.2008105,4.999973655,-1.893856336,6.382273671,-19.77983732,-4.702400526,-2.344537823,9.601411619,,,0.39022087,,,,1.70915619,8.789586966,4.600626468,,8.714976586,1.089631317,8.766060001,,,0.420536225,0.141563449,,,,,-3.140590142,,5.240566865,3.070798976,1.738137031,16.64588654,,,-2.772643234,,,,,,16.93530886,,,,-13.19884393,,-3.007422578,,-6.681323562,,,-2.597908798,,,,,4.931310991,4.811025047,4.072391027,3.826688279,2.123278142,,,-0.280834936,,,7.120944557,10.86926762,,,,1.258917261,18.12350259,,,7.36675463,,,,-2.124372345,7.813545672,,0.767347215,,,,,5.59713954,0.697402967,,,,2.358856899,1.553137557,4.865941858,-13.98513845,8.968621581,,,,,,39.47180345,,,,,6.948804168,-2.237809,,4.789353232,,-11.65652572,,,6.868624163,,12.75167829,,,1.665146319,19.38775521,6.400925121,6.467616363,,-4.325499032,,,2.604823085,2.826280243,4.22688541,-1.081586327,4.582761631,,3.925814472,,,,4.723886318,0.7456771,2.961576572,0.412952903,,-1.393657273,,6.598362683,,,,0.630423512,,,,,,,,9.299525203,0.57309306,7.691733104,17.5189484,8.62858498,0.94480358,,3.84738007,-7.860845209,,2.833086501,,3.636576548,,3.619916538,,,-2.877697846,,,8.059742139,-12.04301187,,-23.31059719,,,,8.714976586,,-8.835359963,2.474964306,,,0.333259148,,6.868624163,3.842354314,0.57309306,3.619916538,,-10.31228964,3.126863266,,,,,6.658309113,,,,-7.838026559,3.013369577,,,,-11.69913307,5.393445767,,,,-8.445680113,-11.68238865,-7.18446724
1983,,-2.385096491,,-1.825765235,,,,-2.069361101,,2.027512518,,,-2.037381032,-21.86313291,-3.454714348,,4.391812547,,0,0.290128285,3.889743451,-16.33654342,,,,,-3.950133037,,-14.20432518,-0.46,3.898050974,,7.888847714,-13.44732965,,,,,,-2.096185524,8.325893472,,-7.576943664,2.117386624,4.511304418,2.808705085,4.821929187,-5.342314036,3.997009432,-2.852182984,5.914309058,,,-1.069022216,,,,0.117956236,-6.505177787,3.088152724,,6.617708276,4.592851855,5.398786409,,,-17.17272589,4.027758763,,,,,14.05488998,,-1.889814783,6.731034483,-18.10934207,-6.631038124,,,4.562737635,,,,,,29.6544534,,,,-4.059298345,,-1.715265863,,-8.503621816,,,-0.541348375,,,,,5.245080475,4.633579669,0.964905177,1.155446785,4.790451794,,,10.12097408,,,4.553379509,-3.83586451,,,,2.274238731,-2.806856844,,,1.853927045,,,-1.63560557,-15.23283346,9.31567236,,0.085585983,,,,,9.52952864,0.063353728,,0.114185733,,4.826151179,5.541122492,4.661351227,2.27976298,6.315691674,,,,,,-13.40668627,,,,,1.912631812,2.013047499,,4.877190119,,-6.355009475,,,1.157171064,,2.15773865,,,15.07287085,-13.00653604,4.430826299,-0.641763782,,-2.626443042,,,-0.695764124,5.76763867,-2.923721976,-3.16774658,-1.08207801,,-6.333386787,,,,4.404551342,7.21650823,-10.76775021,-3.929982389,,0.966298991,,-2.297916581,,,,-2.319283826,,,,,,,,4.367150229,8.714059048,8.859050419,-8.873694619,-24.56176323,6.231527094,,2.923032318,2.315593769,,-12.21985209,,-2.194990071,,-2.182728143,,,-8.888888886,,,4.612552443,-7.579477552,,25.89480256,,,,6.617708276,,0.881082257,4.77153276,,,-0.203849973,,1.157171064,-10.19466615,8.714059048,-2.182728143,,2.502716176,-0.932554717,,,6.303919435,,4.511993404,,,,1.537418744,-2.59286931,,,,43.28934008,3.749334404,,,,-22.7047881,8.37065624,-15.69037562
